shop_id,offer_count,rating
8950,1206,4
8951,47863,5
8952,48,5
8953,52,4
8954,108,4
8955,381,5
8956,10,3
8957,225,4
8958,104,4
8959,729,4
8960,31,4
8961,3883,5
8962,152,1
8963,615,3
8964,2474,4
8965,200,4
8966,433,4
8967,754,4
8968,499,5
8969,10298,5
8970,69,4
8972,38549,1
8973,207,4
8974,109,4
8975,21418,1
8976,22223,3
8979,570,3
8980,2428,5
8981,111,4
8982,201,3
8983,7,4
8985,4372,4
8986,1,4
8987,25,4
8988,10,3
8989,278,4
8990,58,4
8991,302,4
8993,603,3
8994,1774,4
8995,610,3
8996,240,3
8997,1443,4
9000,15152,5
9002,38,4
9003,296,1
9004,103073,5
9005,79,4
9006,599,4
9007,10825,4
9008,2257,3
9009,3535,4
9010,103,3
9011,4948,5
9012,215,5
9013,2638,5
9014,111,4
9015,677,4
9016,520,5
9017,6632,5
9018,276,3
9019,1034,5
9020,147,4
9021,84,4
9022,38,3
9023,2383,4
9024,1383,4
9025,3793,4
9026,313,4
9027,3445,4
9029,537,5
9030,22229,3
9031,542,4
9032,184,3
9033,630,3
9034,54,4
9035,2018,4
9036,13,5
9037,776,4
9038,834,4
9039,414,5
9040,944,4
9042,136,3
9043,5,4
9045,598,4
9046,583,4
9048,1785,2
9049,41,4
9050,25921,5
9052,4656,3
9053,52,2
9054,7,4
9055,34942,4
9056,34942,4
9057,2798,4
9059,68,4
9060,3542,4
9061,5,4
9062,236,4
9064,167,5
9065,353,4
9066,6140,5
9067,1176,3
9068,15425,4
9070,1036,5
9072,406,3
9073,136,4
9074,193,4
9075,4090,4
9076,2386,4
9077,612,4
9078,404,4
9079,200,1
9080,72307,5
9081,1455,4
9082,6983,5
9083,8474,2
9085,13803,4
9086,1668,3
9087,463,5
9088,1616,3
9089,7,4
9090,68360,5
9091,958,3
9092,12467,4
9093,272,4
9094,96,4
9095,1086,4
9096,160,4
9097,108,1
9098,26790,5
9099,574,5
9100,380,4
9101,400,4
9104,6,4
9105,21,4
9107,700,3
9109,702,5
9110,62,4
9111,279,4
9112,262,5
9113,7,4
9116,73,4
9118,488,4
9119,2593,4
9120,49,4
9121,570,4
9122,937,3
9123,356,4
9124,302,5
9125,10,2
9127,37,4
9128,540,4
9130,1443,3
9131,38,4
9133,23519,5
9134,540,5
9135,870,3
9136,51,1
9139,33,4
9140,15,3
9141,1011,5
9142,1405,4
9143,14995,5
9144,14148,5
9145,163,4
9149,733,4
9150,3989,3
9151,141,5
9152,1793,4
9154,2130,3
9155,7706,5
9156,3092,3
9157,343,4
9158,7950,3
9159,550,4
9160,12235,5
9161,951,3
9164,18227,5
9165,921,4
9166,100,4
9167,98,5
9168,416,4
9169,58345,3
9170,476,4
9171,396,5
9172,590,4
9173,1261,4
9174,3072,3
9176,202,5
9177,309,4
9178,30559,4
9179,608,4
9180,24,4
9181,426,5
9182,29,5
9183,1412,5
9185,2167,4
9186,399,4
9187,15,4
9188,86,4
9190,3781,3
9191,42451,3
9192,5311,2
9193,12309,5
9194,12400,5
9195,11671,5
9196,418,4
9197,11942,5
9198,3529,4
9200,25,4
9201,12097,5
9202,12034,5
9203,12057,5
9204,11961,5
9205,8957,4
9206,12506,5
9207,12557,5
9208,12135,5
9209,12044,5
9210,12271,5
9211,12105,5
9212,11626,5
9213,12108,5
9214,10,4
9215,12694,5
9216,11898,5
9217,12453,5
9218,12607,5
9219,11998,5
9220,12169,5
9221,12219,5
9222,11898,5
9223,12306,5
9224,12351,5
9225,12158,5
9226,11894,5
9227,12220,5
9228,12139,5
9229,11823,5
9230,12337,5
9231,11890,5
9232,12338,5
9233,260,4
9234,893,5
9235,148,4
9236,184,3
9237,897,4
9238,780,4
9240,772,5
9241,11887,5
9243,977,4
9244,12041,5
9245,12434,5
9246,12370,5
9247,11939,5
9248,11661,5
9249,12132,5
9250,11691,5
9251,12167,5
9252,12631,5
9253,281,4
9254,3251,3
9255,25977,5
9256,12285,5
9257,12238,5
9258,12286,5
9259,12095,5
9260,4504,4
9261,10134,5
9262,521,4
9263,605,4
9264,621,4
9265,5837,4
9266,95,4
9267,464,5
9268,81,4
9269,574,4
9271,11573,5
9272,1615,5
9273,381,5
9274,2624,3
9275,781,3
9276,2279,2
9277,25079,3
9278,131,4
9279,574,2
9280,12207,5
9281,1137,5
9282,12178,5
9283,11715,5
9284,12346,5
9285,11661,5
9286,11794,5
9287,11880,5
9288,12122,5
9289,12425,5
9290,12158,5
9291,11873,5
9292,12238,5
9293,11910,5
9294,12286,5
9295,12072,5
9296,12587,5
9297,11901,5
9298,12300,5
9299,11760,5
9300,11895,5
9301,12010,5
9302,11664,5
9303,12589,5
9304,11566,5
9305,11526,5
9306,12171,5
9307,11703,5
9308,12692,5
9309,11552,5
9310,12166,5
9311,11845,5
9312,12231,5
9313,12041,5
9314,12912,5
9315,12259,5
9316,11491,5
9317,12136,5
9318,12158,5
9319,11792,5
9320,2944,4
9321,12389,5
9322,12130,5
9323,11642,5
9324,11888,5
9325,12395,5
9326,12292,5
9327,12639,5
9328,12043,5
9329,11737,5
9331,53,4
9332,18,4
9333,2834,3
9334,1341,5
9335,945,5
9337,2292,4
9338,1766,4
9339,7,3
9340,130,4
9341,19,3
9342,785,4
9343,241,3
9344,1208,4
9345,7,3
9346,2644,2
9347,455,4
9348,161,4
9349,2354,5
9350,12432,5
9351,53,4
9352,2141,4
9353,16,4
9354,198,5
9355,599,3
9356,112,3
9357,285,4
9358,130,4
9359,6821,4
9360,587,4
9361,7,3
9362,28903,4
9363,93371,5
9364,2283,5
9366,2026,4
9367,1465,3
9368,7701,4
9369,539,1
9370,251,5
9371,124414,1
9372,231,2
9373,11856,5
9374,1544,4
9375,451,2
9376,1449,3
9378,10,4
9379,4739,4
9380,36,1
9381,66,5
9382,8046,3
9383,26,4
9385,593,4
9386,1167,2
9387,589,2
9388,1454,4
9389,277,3
9390,99,4
9391,794,4
9392,232,3
9393,2911,5
9395,105,4
9396,98,4
9397,229,4
9398,18,4
9399,202,4
9400,577,4
9401,18881,5
9402,298,4
9403,217,5
9404,23,4
9406,297,4
9407,10970,4
9408,55,4
9409,5267,4
9410,29067,4
9411,4110,4
9413,2760,3
9414,2973,4
9415,462,4
9416,603,5
9417,220,5
9418,13749,5
9420,114612,5
9421,549,4
9422,37005,2
9423,75,3
9425,162,4
9426,34924,4
9428,2076,5
9429,118,3
9430,44,4
9431,39,4
9432,1332,3
9433,99,3
9434,366,3
9435,269,1
9436,5984,5
9437,156,4
9438,198,4
9439,10634,4
9440,3963,4
9441,266,4
9442,215,5
9444,119,5
9445,47,3
9446,5977,4
9447,880,5
9448,243,4
9449,436,3
9450,258,4
9451,16,4
9453,4846,4
9454,19949,4
9455,1298,4
9456,80,4
9458,72307,5
9459,517,2
9460,762,4
9461,395,4
9462,9684,4
9463,2048,4
9464,3687,5
9465,2428,4
9467,3,4
9468,2629,4
9470,982,4
9471,2067,5
9472,413,3
9473,2783,4
9474,3894,4
9475,2910,4
9476,1907,3
9479,2648,4
9480,2939,4
9481,6148,4
9482,618,1
9483,766,3
9484,5009,4
9485,43,4
9486,3520,4
9487,216,5
9488,3674,3
9489,928,5
9490,802,4
9491,130,4
9492,114,4
9493,7012,3
9497,78,4
9498,103,4
9499,533,5
9500,95,4
9501,434,5
9502,21,3
9503,10984,4
9504,890,3
9505,282,4
9506,53,3
9507,10126,4
9510,323,4
9511,1187,4
9513,406,4
9514,16,4
9515,128,4
9517,146,4
9518,14726,5
9521,2629,3
9522,258,4
9524,6124,4
9526,2262,3
9527,67,4
9528,137,4
9529,339,3
9530,356,4
9531,438,4
9532,425,4
9533,390,4
9534,389,4
9535,18,3
9536,3309,4
9537,77,4
9538,89,4
9541,5,4
9542,578,3
9543,229,4
9544,39,4
9545,5620,5
9546,646,4
9547,12091,4
9548,65,5
9549,92,5
9550,1691,4
9551,3564,3
9552,190,4
9553,285,4
9554,3084,2
9555,12,4
9556,401,4
9557,928,1
9558,339,5
9559,2484,3
9560,1340,4
9561,11,4
9562,711,3
9563,514,4
9564,5079,4
9565,35818,3
9566,42,4
9567,787,5
9568,1,5
9569,2958,5
9570,510,4
9572,619,3
9573,142,3
9574,6700,4
9575,2,4
9576,1113,4
9578,802,3
9579,70,4
9581,113658,5
9582,86,4
9583,2130,4
9584,86,3
9585,355,4
9586,468,4
9588,1132,5
9589,173,4
9590,12619,5
9591,15511,3
9592,497,4
9594,166,4
9595,107,4
9596,360,4
9599,135,4
9600,96,5
9601,59,4
9602,558,4
9603,470,3
9606,133,3
9607,4,4
9608,13920,5
9610,200,4
9611,4298,3
9612,947,4
9613,4455,5
9614,1,4
9615,26,4
9616,13,4
9617,182,3
9618,58,3
9619,9,4
9620,70,1
9621,6167,4
9622,49164,5
9623,62,4
9624,1,3
9625,9306,4
9626,38,4
9627,2361,4
9628,14,3
9629,5932,3
9630,777,3
9631,64,3
9632,17,4
9634,750,3
9635,1922,4
9636,43,4
9637,65,5
9638,166,1
9639,1120,5
9640,906,5
9641,38,4
9642,15738,5
9643,100,4
9644,8,1
9645,3383,4
9646,156,1
9647,4279,5
9648,33260,4
9649,14,3
9651,5,4
9652,1133,3
9654,82,4
9655,14,4
9656,2004,2
9658,991,4
9659,132,4
9661,1,2
9662,2,3
9663,15854,5
9665,1521,4
9666,529,5
9667,25612,4
9668,46,3
9672,3125,5
9674,587,4
9675,1495,1
9676,174,4
9679,1756,4
9680,259,3
9681,12272,5
9686,2497,4
9687,4,4
9688,715,3
9689,40816,3
9690,2836,4
9692,4287,4
9694,2106,4
9695,864,5
9696,5129,3
9697,12907,3
9698,226,5
9699,32,4
9700,2166,3
9703,45638,5
9704,7,4
9705,86,4
9706,2,4
9709,902,3
9710,482,4
9711,313,3
9713,11,4
9714,330,5
9717,139,4
9718,3971,4
9719,406,4
9720,18,4
9721,1018,5
9722,1422,3
9723,4111,5
9724,6007,4
9726,1,4
9727,6136,5
9728,3389,3
9729,1053,3
9730,6457,5
9731,121,4
9732,5664,5
9733,205,4
9734,70,4
9735,6496,2
9736,2471,5
9737,2112,4
9738,10,4
9741,10722,3
9743,764,4
9744,187,4
9745,485,5
9746,9544,5
9747,3315,4
9748,19,4
9750,1028,4
9751,93,2
9752,1238,3
9753,77,5
9754,2663,3
9755,270,3
9756,795,4
9757,132,5
9758,59,4
9759,143,4
9760,1529,4
9763,342,4
9764,1165,4
9766,255,4
9767,582,4
9768,1803,5
9769,243,4
9771,4840,4
9772,639,3
9773,2212,5
9774,137,4
9775,222,5
9776,7506,4
9777,27130,3
9778,2838,2
9779,223,3
9780,896,4
9781,103,3
9782,84,5
9783,17,3
9784,35938,4
9785,6,4
9786,4950,4
9788,21,4
9789,4282,4
9791,2034,5
9793,490,4
9794,952,4
9795,595,4
9796,1,4
9797,479,5
9799,910,4
9800,1956,4
9801,408,4
9803,191,4
9804,306,4
9805,15539,5
9806,562,4
9807,1699,4
9808,33,4
9809,101,3
9810,2924,4
9812,273,4
9813,9784,4
9814,29,4
9815,710,3
9818,106,4
9819,165,3
9820,24617,4
9822,25,4
9823,458,4
9824,14,4
9825,76,3
9826,158,5
9828,48614,5
9829,46140,5
9830,319,4
9831,4793,4
9832,63,2
9833,86,4
9834,28502,4
9835,23601,3
9836,2087,4
9837,299,4
9838,4657,4
9840,1813,4
9841,1467,4
9842,981,4
9843,53,4
9844,943,5
9846,62,4
9847,338,4
9848,152,3
9849,138,5
9850,3563,4
9851,3,4
9853,40,4
9854,158,4
9855,31,4
9857,70,4
9858,8560,5
9859,57,3
9860,17,4
9861,885,4
9862,13398,4
9863,291,4
9864,8,4
9865,2693,5
9866,544,3
9867,239,4
9869,966,4
9870,13077,4
9871,475,3
9873,41241,4
9874,6,4
9875,338,4
9876,420,4
9877,309,5
9878,32,4
9879,150,4
9880,6180,3
9881,5684,3
9883,114,4
9884,11081,5
9885,18,4
9886,89,3
9887,17459,3
9888,62,4
9889,291,4
9890,1812,4
9891,1666,5
9892,6879,4
9893,7984,4
9894,332,4
9895,1054,1
9896,206,5
9897,5711,5
9898,2339,4
9899,64,4
9900,2640,4
9901,1039,4
9902,1122,4
9903,6226,4
9904,4675,4
9905,20,4
9906,951,5
9907,2274,5
9908,30,4
9910,580,4
9911,736,5
9913,3748,5
9914,5,4
9915,5828,3
9917,822,4
9919,778,4
9920,778,4
9922,229,3
9924,227,4
9925,1,5
9927,15156,4
9928,1718,4
9929,47,4
9931,240,3
9932,21,3
9933,23,3
9934,5147,3
9935,282,3
9936,5630,3
9937,732,5
9938,41,4
9940,6097,1
9941,58,4
9942,2054,5
9943,2175,4
9944,34,4
9945,3869,5
9946,41406,4
9947,32,4
9948,1,4
9949,239,4
9950,934,5
9951,503,4
9952,770,3
9953,47938,5
9954,2032,4
9955,193,4
9956,9633,4
9957,317,4
9958,16866,5
9961,763,4
9963,35,4
9964,31,4
9965,74,4
9966,564,4
9967,1481,3
9968,152,4
9969,15806,5
9970,707,4
9972,745,4
9973,14,4
9974,249,4
9975,5162,3
9976,73,5
9977,16,4
9978,2,4
9979,147,4
9981,31,4
9983,6478,4
9984,1810,4
9985,8352,5
9986,4768,4
9987,15,4
9989,1241,3
9990,94,4
9991,33322,4
9992,41619,4
9993,612,4
9995,60,4
9996,1632,5
9997,377,3
9998,794,4
10000,85,4
10001,1011,4
10002,390,4
10006,1368,4
10007,13601,4
10008,784,3
10009,26,4
10010,113,3
10011,507,4
10012,7896,4
10015,705,1
10016,1212,3
10017,258,3
10018,37,4
10019,23,4
10020,1576,4
10022,74,2
10024,6303,2
10025,50,4
10026,1203,3
10027,410,4
10028,5089,4
10029,355,4
10030,553,5
10031,22,2
10032,381,2
10033,257,4
10034,6,4
10035,1543,5
10036,609,4
10037,22,4
10038,2234,4
10039,5420,4
10040,1459,5
10042,1048,4
10044,501,3
10045,137,4
10046,5344,4
10047,657,5
10048,153,4
10049,4168,2
10050,1,4
10051,186265,5
10052,190,2
10053,226,4
10055,532,2
10056,134,4
10057,15330,5
10058,7701,4
10059,281,2
10061,814,2
10062,50,4
10063,14,3
10064,237,4
10065,730,4
10067,87,3
10068,69,2
10069,2716,4
10070,124,4
10071,6551,4
10073,1697,5
10076,3,4
10077,359,4
10079,2812,4
10081,22591,3
10083,7701,4
10084,7701,4
10085,1298,4
10086,1152,3
10087,292,4
10088,5466,3
10089,720,4
10091,1307,3
10092,3958,5
10093,145,1
10094,34,3
10095,171,2
10097,129,4
10098,6609,4
10099,1152,4
10100,181,5
10101,186,4
10102,21880,4
10103,13,4
10104,1068,4
10106,866,4
10109,22,5
10110,1111,3
10111,10,4
10113,5,5
10114,18,4
10117,990,4
10118,601,4
10119,72307,5
10120,72307,5
10121,1,4
10122,5268,3
10123,593,5
10124,4607,4
10126,1604,4
10128,7,4
10129,661,3
10130,1352,4
10131,8421,3
10134,1936,2
10136,253,4
10137,15281,5
10138,665,4
10139,465,4
10140,947,5
10141,38,3
10142,4269,3
10143,3119,3
10144,6233,5
10145,6460,4
10147,1707,4
10148,2348,4
10149,12605,4
10150,6882,5
10152,1724,4
10153,7385,5
10155,114,3
10156,916,4
10157,136,4
10158,75,4
10159,53816,3
10161,186,4
10162,3355,4
10163,1,4
10164,151,3
10165,939,4
10166,2696,3
10168,111,5
10169,1806,4
10170,559,4
10171,8803,4
10172,3309,3
10173,3208,2
10175,21885,3
10176,3584,4
10177,394,4
10178,255,4
10179,26724,5
10180,29234,4
10181,5756,4
10182,2159,3
10183,8,4
10184,100,1
10186,39,3
10187,241,3
10189,16,5
10190,2397,4
10191,179,4
10192,3842,5
10194,1231,3
10195,57,4
10196,2873,4
10197,77,4
10198,2400,5
10199,5,4
10200,29,1
10201,182,4
10202,713,4
10203,6645,4
10204,40929,5
10205,1024,5
10206,1319,4
10207,43,5
10208,188,4
10211,1024,5
10212,78,4
10213,67,3
10214,1488,5
10216,5206,2
10217,29710,4
10220,140,3
10221,29,2
10222,3924,5
10223,821,4
10224,10577,5
10225,1320,4
10226,12,4
10227,164335,5
10228,17,4
10229,591,4
10230,3997,5
10231,29,4
10232,3986,4
10233,16008,5
10234,1772,4
10235,1855,5
10236,656,5
10237,165,4
10239,387,4
10240,3,4
10241,351,4
10242,1578,4
10243,5392,4
10244,72323,5
10245,71048,5
10246,8243,4
10247,72307,5
10248,4624,3
10249,33,4
10250,1702,4
10252,189,4
10253,3363,5
10254,74,4
10255,435,4
10256,16357,5
10257,272,2
10258,42131,5
10259,565,4
10260,341,2
10261,979,5
10262,44,4
10264,2359,3
10266,3076,4
10267,282,3
10269,619,4
10270,474,2
10272,42,4
10273,99,4
10275,13028,5
10276,423,4
10277,266,4
10278,468,2
10280,665,4
10281,13,1
10282,2094,4
10283,3180,4
10284,3131,3
10285,41605,4
10286,8363,5
10287,55,4
10288,73,4
10289,51301,4
10290,6102,4
10291,501,4
10292,5714,5
10293,261,4
10295,1543,4
10297,1962,3
10298,152,4
10299,98,4
10300,16,3
10301,71,3
10302,305,5
10303,1386,4
10304,6866,5
10305,3718,3
10307,339,5
10308,20,3
10309,3983,3
10311,275,4
10313,7,4
10314,417,4
10315,4099,4
10317,48,4
10318,55,4
10319,3306,3
10320,4347,4
10322,6610,5
10323,928,3
10324,4046,4
10325,1310,4
10329,34,4
10330,256,4
10331,715,4
10332,8284,5
10333,1962,1
10334,511,4
10336,3724,4
10337,27996,4
10338,533,4
10340,731,4
10342,57,4
10343,5227,3
10344,106,4
10345,232,4
10346,102223,2
10347,26,4
10348,12,4
10349,2498,4
10350,46,4
10351,2408,4
10352,2588,4
10353,2519,4
10354,2080,4
10355,115,4
10356,48,4
10359,396,5
10360,617,4
10361,30440,4
10363,2583,3
10364,2043,4
10365,26916,4
10366,7244,3
10367,1415,5
10368,210,4
10369,814,4
10370,309,2
10372,42,3
10374,29,4
10375,23601,5
10377,2646,4
10378,790,4
10379,42,4
10381,7940,4
10383,27775,5
10385,3294,5
10387,56,4
10390,982,3
10391,1475,5
10392,127,1
10394,1,4
10395,9416,4
10396,35,4
10397,430,3
10398,45,4
10399,47893,2
10400,11692,5
10401,7,4
10402,2747,4
10404,13,4
10405,322,4
10406,1833,4
10407,430,4
10408,168,4
10409,327,4
10410,2089,4
10411,43,4
10412,199,4
10414,5153,5
10415,395,5
10416,96,4
10417,8369,5
10418,10495,5
10419,140,4
10420,12607,5
10421,13654,5
10422,145,3
10423,12426,5
10424,11903,5
10425,350,4
10426,125,4
10427,48,3
10428,5883,5
10429,64,4
10430,451,4
10431,25,3
10432,30,5
10434,6,4
10435,6,4
10436,1231,4
10437,9,4
10438,39985,5
10439,26013,3
10441,62,4
10442,18,4
10443,118,4
10444,2343,4
10446,427,4
10447,41,3
10448,63,4
10449,31066,3
10450,878,4
10451,47,4
10452,468,5
10453,904,4
10454,510,3
10455,33,4
10456,467,1
10457,6494,4
10458,25,4
10459,13788,3
10460,1216,3
10461,1,4
10462,452,5
10463,84,4
10464,928,3
10466,64,4
10467,25664,4
10468,63,4
10469,68,4
10470,631,3
10471,9797,4
10472,115,4
10473,9270,4
10474,553,2
10475,6,4
10476,45,4
10477,25829,4
10478,908,4
10479,341,3
10481,138,3
10482,1,4
10484,4928,4
10485,80,4
10488,4705,2
10490,1,3
10491,48,4
10493,51,5
10494,6452,4
10495,1885,4
10496,10,4
10497,2017,4
10500,4431,4
10502,17,4
10503,3791,4
10504,198,4
10506,369,4
10507,384,4
10508,45,3
10509,5168,4
10510,23,3
10512,1,4
10513,178,4
10514,98585,5
10517,1108,5
10518,145,4
10519,2315,4
10520,48,4
10521,587,2
10522,414,3
10523,27,4
10524,202,4
10525,3868,4
10526,1525,4
10527,1537,5
10529,193,5
10530,109,4
10531,73,4
10532,458,4
10533,689,2
10534,12858,4
10535,111,4
10536,44603,5
10537,4473,5
10539,101,4
10540,592,4
10541,1530,3
10542,85,3
10543,19,4
10544,16,4
10545,11558,4
10546,1181,4
10547,41,4
10548,3889,5
10549,1371,5
10551,243,4
10552,1093,4
10553,34337,5
10554,12,3
10556,20,5
10557,8974,4
10558,541,3
10559,852,4
10560,29503,5
10561,1087,3
10562,4153,4
10563,22719,5
10565,64,4
10567,84,4
10568,28265,4
10569,366,4
10571,5926,4
10572,58,4
10573,22899,4
10575,859,4
10576,25351,4
10578,577,4
10579,7,4
10580,354,4
10581,174,4
10582,678,1
10583,56,4
10584,192,3
10585,575,3
10587,8209,5
10588,8094,5
10589,610,4
10590,3024,4
10592,18618,5
10593,102,4
10594,13130,4
10595,1643,4
10596,4,4
10597,2140,5
10598,30219,3
10599,529,3
10601,429,4
10603,5793,4
10604,139,3
10606,180,4
10607,8581,5
10608,3976,3
10609,37,4
10610,74,4
10611,3596,3
10612,110496,4
10616,4,3
10617,69,4
10618,1907,4
10619,3895,4
10620,63,4
10621,762,3
10623,5550,5
10625,2212,3
10626,952,4
10627,2548,4
10628,2853,3
10630,106,3
10631,387,4
10632,3728,3
10633,82,3
10634,2134,3
10635,236,5
10636,1942,4
10637,3499,5
10638,9057,4
10639,504,3
10640,69,4
10642,1230,4
10643,1497,4
10644,140,4
10645,125,5
10646,1016,4
10647,1228,4
10648,202,4
10650,47,4
10652,65804,5
10654,4596,1
10656,426,3
10657,2891,3
10658,53,4
10660,10,5
10661,4087,4
10662,138,4
10665,4,3
10666,341,4
10667,1241,5
10669,658,4
10670,37,4
10672,487,4
10673,1,4
10674,213,5
10675,831,3
10676,12,4
10677,1086,5
10678,3337,4
10681,2915,5
10682,1191,3
10683,712,4
10684,24629,4
10685,40606,4
10686,35,4
10687,221,4
10688,362,4
10689,126,3
10690,74236,4
10691,8381,5
10692,8240,5
10694,8436,5
10695,44,3
10696,38,3
10697,1807,4
10698,79,5
10699,1986,5
10700,1129,3
10702,352,4
10703,167,4
10704,1357,5
10705,8639,4
10706,697,3
10707,3632,3
10708,6023,2
10709,756,4
10710,93,5
10711,1101,3
10712,1752,4
10713,12414,5
10714,3175,5
10715,1671,2
10717,1538,1
10718,23,4
10719,426,5
10720,4,4
10721,67,5
10723,132,4
10725,11,1
10726,3382,3
10727,1274,4
10728,79,4
10729,161,4
10730,242,4
10731,49,4
10733,160,4
10735,6198,4
10736,719,5
10737,440,4
10738,529,4
10739,9,4
10740,8684,5
10742,8486,5
10744,8491,5
10745,8214,5
10746,8298,5
10747,9864,5
10748,10266,5
10749,10225,5
10750,9796,5
10751,11172,5
10752,10867,5
10753,658,4
10754,13,4
10755,765,4
10756,6322,3
10757,66,4
10758,1,1
10759,41,4
10760,215,2
10761,21,4
10762,1,4
10763,365,4
10764,102085,2
10765,4,4
10766,720,4
10767,8534,5
10769,2204,5
10770,1479,5
10771,13,4
10774,76,4
10775,511,4
10776,16,4
10777,737,3
10778,4,4
10780,160,3
10781,85,4
10782,25953,5
10783,193,2
10784,8450,4
10785,4284,4
10786,3593,5
10787,286,4
10788,288,3
10790,68,4
10791,13656,4
10792,16,4
10793,2264,4
10794,585,3
10796,335,5
10797,28858,4
10798,131,4
10799,233,4
10800,86,2
10801,28464,4
10802,26994,4
10803,4145,2
10804,66,4
10805,99,4
10806,1275,2
10807,386,4
10808,3231,4
10809,9,3
10810,6940,3
10811,1823,4
10812,1610,4
10813,80,4
10814,88,4
10815,196,4
10816,992,5
10819,4362,2
10820,811,3
10821,700,2
10824,17,3
10825,978,4
10826,114,3
10827,325,3
10828,4395,3
10829,43,5
10831,45,5
10832,154,4
10833,3491,4
10834,12684,2
10836,1916,2
10837,34128,5
10839,6582,5
10840,115,4
10841,1166,2
10842,7,3
10843,143,4
10844,38,2
10845,23936,4
10846,1807,4
10847,12,4
10848,991,5
10849,4274,5
10850,453,4
10851,2496,5
10852,985,4
10853,14996,5
10854,16,4
10855,1065,2
10856,120,4
10857,250,4
10859,218,4
10860,15,4
10861,65,5
10862,433,4
10866,462,3
10867,129,2
10868,14598,4
10870,588,4
10871,1055,4
10872,1465,4
10873,312,4
10875,55387,4
10876,8657,2
10877,255,4
10878,527,4
10880,78,5
10881,4569,4
10884,4518,4
10885,102361,2
10886,539,4
10887,56,4
10888,11701,5
10889,2786,5
10890,72307,5
10891,72307,5
10892,96,4
10896,432,2
10897,1112,4
10898,47,5
10899,220,4
10900,1187,2
10902,773,4
10903,545,3
10904,29,4
10905,48,1
10906,157,4
10907,9637,5
10908,7345,3
10909,1469,4
10910,8117,4
10912,24030,5
10913,35,4
10914,5,4
10915,290,4
10916,62,4
10917,53,1
10918,99,4
10919,238,4
10920,5,4
10921,7,4
10922,541,4
10923,310,1
10924,1008,4
10925,1688,3
10926,12309,5
10927,719,3
10929,4560,5
10930,102069,2
10932,102357,2
10933,2355,4
10934,18,4
10935,511,4
10936,627,4
10937,290,5
10939,25621,5
10940,130,3
10941,23,4
10944,105,5
10945,750,4
10946,32190,5
10947,26,4
10950,939,1
10951,63,4
10952,771,4
10953,452,4
10954,172,2
10955,1149,4
10957,81,3
10958,7580,3
10959,4982,5
10960,2068,4
10961,2038,4
10963,5827,4
10964,40,4
10966,1148,4
10967,1726,4
10968,7,4
10969,10656,5
10970,20,4
10971,825,4
10972,10095,4
10973,956,4
10974,146,2
10975,3244,4
10976,177,3
10977,174,4
10978,47,2
10979,4641,4
10981,10384,3
10982,10,4
10985,222,4
10986,69672,4
10987,13,4
10988,6337,3
10989,16,4
10992,584,4
10993,166,4
10994,1148,4
10995,223,4
10996,1482,4
10997,1243,4
10998,2535,4
10999,6169,4
11000,12,4
11001,142,4
11002,77,4
11003,382,4
11004,30,4
11006,961,4
11008,56,3
11009,34,4
11010,12649,5
11011,7420,5
11012,12895,5
11013,13339,5
11014,12665,5
11015,12483,5
11016,13280,5
11017,12482,5
11018,12935,5
11019,12666,5
11020,7638,5
11021,13313,5
11022,10863,5
11023,13314,5
11024,12664,5
11025,986,4
11026,1676,4
11027,7,4
11028,10184,4
11029,124,4
11030,24,3
11031,4,4
11032,4007,5
11033,200,4
11034,8151,3
11035,5764,3
11036,1444,4
11040,30973,4
11041,4,2
11042,4375,2
11044,268,4
11045,142,4
11046,1681,1
11048,67,3
11049,1879,4
11050,1828,3
11051,1863,4
11052,10040,4
11053,231,4
11054,698,2
11055,13683,5
11057,12354,5
11058,12663,5
11059,7521,5
11060,12971,5
11061,12405,5
11062,11869,5
11063,9814,5
11064,12454,5
11065,12545,5
11066,12666,5
11067,8876,5
11068,13280,5
11069,13313,5
11070,12515,5
11071,12073,5
11072,14386,4
11073,2707,3
11074,12403,5
11075,12353,5
11077,12454,5
11078,12480,5
11079,2731,2
11080,7627,5
11081,12545,5
11082,12469,5
11083,13136,5
11084,13314,5
11085,13314,5
11086,13336,5
11087,12545,5
11089,12663,5
11090,12481,5
11091,3580,5
11092,13314,5
11093,12664,5
11094,11854,5
11095,11856,5
11096,12422,5
11098,13683,5
11099,12545,5
11100,12401,5
11102,184,4
11103,58,4
11104,12483,5
11105,13314,5
11106,9405,5
11107,12851,5
11108,19,4
11109,13683,5
11110,12446,5
11111,12456,5
11113,12454,5
11114,9405,5
11115,9435,5
11116,13136,5
11117,12426,5
11118,7516,5
11119,9405,5
11120,9893,5
11121,9814,5
11122,13314,5
11124,12971,5
11125,58,4
11126,39,4
11127,68,4
11129,735,4
11130,101,4
11131,6220,3
11132,279,4
11133,3481,4
11134,157,5
11135,59196,5
11136,384,3
11137,724,4
11138,6121,3
11139,6156,3
11140,6055,3
11141,28039,5
11142,1358,5
11143,1826,4
11144,914,2
11147,231,4
11149,27,2
11151,780,4
11153,80,4
11154,148,4
11155,231,4
11156,1037,4
11157,11010,3
11158,2434,4
11159,30301,5
11161,2802,5
11162,39,4
11163,1733,3
11164,1389,1
11165,640,3
11168,1485,3
11170,1020,3
11171,793,3
11173,149,4
11174,1426,4
11175,1201,4
11176,5,4
11177,178,4
11180,11085,4
11182,15,4
11183,11534,3
11184,14,4
11185,381,4
